天坛南门，小区环境好，有电梯，南向一居，户型方正,270,单价66849元/平米
东城区  建予园  楼层适中   设施齐全  诚心出售,535,单价63881元/平米
两广路沿线  70年大产权  长城国际带电梯  小户型,248,单价46200元/平米
刘家窑 三环边 满五年公房  东西通透两居室,298,单价51028元/平米
南二环 30平大客厅 东南向大两居，业主诚心出售,555,单价57621元/平米
新上南北中楼层精装，安静不临街，总价合适，看房随时,480,单价83045元/平米
世纪城 南北透通板楼两居 满五唯一诚意出售,688,单价97176元/平米
首套首付136万  建东苑    满五唯一     格局方正,355,单价40433元/平米
世纪龙祥家园两居室   南北通透,480,单价51200元/平米
首开熙悦睿府书香 两居室 满两年,315,单价38713元/平米
此房满五唯一，70%综合地价款，视野开阔，采光充足。,200,单价27906元/平米
海淀产权 正规全南两居 业主诚心出售 小区人车分流,715,单价79163元/平米
角门东 满五唯一 非顶层两居 总价低 近地铁 随时看,278,单价53876元/平米
八大处脚下 南北通透 有阁楼 露台,269,单价41007元/平米
房子满五年唯一，南向采光好，无遮挡，,386,单价60370元/平米
满五年唯一 电梯房正规两居 主卧阳台可观湖观山,315,单价36291元/平米
此房满五唯一，东南朝向，视野开阔无遮挡,365,单价37711元/平米
广渠门桥 金世纪嘉园一居室出售,455,单价75332元/平米
不临高速   安静   金融街融汇  东南向两居室,295,单价42631元/平米
【国资委、冶金部共同出资改造】 新换管道外立面,382,单价65625元/平米
三环里西罗园洋桥西南向2居，大客厅，高楼层采光好！,369,单价56148元/平米
国风美唐二期 全南两居 有钥匙 随时可看,519,单价55260元/平米
国美正西南大两居 高楼层 直角阳台 诚意出售,562,单价60554元/平米
钢铁研究院   东南北向两居室   交通方便,620,单价86231元/平米
西山枫林中间层精装房 不临街小区安静停车方便,499,单价48153元/平米
现代城北区 西向两居 户型方正 业主诚售,599,单价42109元/平米
二环边 东南两居室 采光好 视野开阔 随时签约,399,单价65400元/平米
此房满五年商品房，交通便利，东二环边，无遮挡。,1100,单价49308元/平米
未来科技城旁  带电梯 南北通透 三居室 户型方正,440,单价31282元/平米
满五年唯一 南向采光面大 东户 高层 通透 可以来看,1199,单价83369元/平米
满五唯一商品房 南北通透  采光好  看房方便,409,单价38794元/平米
满五年唯一的商品房 明厨明卫 业主诚意出售,648,单价66633元/平米
甘家口小区，阳光2居，有电梯，不临街，且交通方便,560,单价88889元/平米
《店长推荐》五星房源，业主自住，温馨的港湾！,278,单价39863元/平米
中间楼层 正规三居，精装修 居住舒适,450,单价43270元/平米
东恒时代二期南北通透三居，双明卫，满五年唯一！,999,单价72376元/平米
北三环南北通透三居室 满五年唯一 诚心出售随时签约,410,单价71716元/平米
臻园2015年新小区全南向两居精装出售,788,单价92478元/平米
高层观景 南北通透 动静分离 满五唯一 电梯三居室,458,单价26005元/平米
板楼社区南北两居两卫  房况保持好  一梯两户,730,单价68047元/平米
满五年公房，总价低，楼龄新，适合贷款购买,310,单价50382元/平米
东北朝向一居室，精装修可观花园,590,单价95687元/平米
金台里，金隅集团家属楼，正规18平客厅,460,单价66235元/平米
东城区 2008年商品房 东向两居室 落地飘窗,780,单价49739元/平米
潘家园松榆西里小区东南向两居室,415,单价69052元/平米
满五年 中间层 南向二改三厅很大 看房比较方便有钥匙,572,单价82267元/平米
南北双入户 二层带露台和储藏间 双卧朝南大三居,525,单价34211元/平米
艺水芳园 西南三居室 自住双卫 诚意出售 已改地暖,498,单价42601元/平米
满五年唯一 南北通透三居 二层 小区中间,660,单价97260元/平米
百万庄中里 双南两居室 中间楼层 满五年唯一,680,单价109167元/平米
朝外MEN loft结构 南北向二居室 业主在京唯一住房,796,单价61706元/平米
西坝河南里，中间层，采光好，满五年唯一，诚心出售,380,单价63546元/平米
金融街 西单 丽华苑南北两居室 有电梯 满二年,1850,单价166727元/平米
满五年【南北双通透，观景3居】样板精装，即买即住,918,单价78295元/平米
罗马花园公司产权，客户只交契税,750,单价54117元/平米
裕龙五区花园洋房  无户口  产权清晰 诚心出售 带车位,550,单价37441元/平米
劲松桥东 板楼四层 南北向 客厅带窗户,395,单价64638元/平米
地铁7号线 满五年 业主名下一套住房，带装修顶层复式,588,单价41703元/平米
复式户型，精装带车位，南北通透格局好，视野开阔,1198,单价48761元/平米
雍景天成 南北通透三居室 落地窗 视野棒,899,单价53347元/平米
东南向两居室 首套购房首付145万 无遮挡采光好,313,单价44141元/平米
南北通透三居室 前后不临街 双卫格局,1030,单价61848元/平米
南北通透 边户全明格局   近地铁8号线 随时签约,655,单价96494元/平米
震惊！史诗级精装3居室 商品房满五年唯一 中间楼层,468,单价45319元/平米
保利中央公园 边户四居 采光阳光好 看大望京公园,1600,单价109320元/平米
满五年唯一住房，正规两居室，南向采光好，没有遮挡,433,单价85237元/平米
精美装修可随时签约大两居满五年,725,单价82716元/平米
有钥匙  满五唯一  只有契税  中高楼层   视野好,898,单价97092元/平米
满五唯一 精装自主 看房随时 楼层高 诚心卖,760,单价85193元/平米
TOP+PLUS主卧23平3居室，带车位+地下室+双卫+独立餐厅,625,单价43744元/平米
有钥匙  诚心出售  精装修  全南带阳台,520,单价57478元/平米
西直门 广通苑 3居室 大客厅 看房有钥匙,875,单价80869元/平米
商品房满五年唯一东南向不临街高层视野好采光无遮挡,630,单价55703元/平米
商品房 中间层 双通透 楼栋位置好 安静私密 出行方便,485,单价45087元/平米
长阳半岛2号院精装小三居 满两年 中间楼层 采光好,423,单价45178元/平米
楼层好，采光明亮，电梯房。看房方便，诚心出售,252,单价27071元/平米
田村48号院 南北三居 明卫 满五唯一 诚意卖,450,单价57916元/平米
南北三居户型，视野开阔，采光充足，配套齐备,460,单价67847元/平米
满两年 高楼层 复式格局 前后观花园,1200,单价61580元/平米
成寿寺中海城板楼东西通透三居室,729,单价50224元/平米
70年产权 民水民电带电梯有燃气 看房方便,260,单价30335元/平米
奥体公园旁  BOBO自由城  南北通透两居室 板楼中楼层,520,单价52404元/平米
小康家园 中间楼层 南北两居 满五唯一,297,单价37430元/平米
此房满五年，业主名下仅一套住房，东西向,266.8,单价66073元/平米
一梯一户 满两年 商品房 诚心出售,275,单价39052元/平米
小户型 面积大 楼龄新 小区环境好,255,单价50217元/平米
六里桥正阳小区，布局合理东南向满五年唯一正规三居室,588,单价64830元/平米
随时看房2008年海淀南北通透正规三居室花园水系社区,1139,单价62105元/平米
国贸双井 南向采光充足 中间楼层视野好 满五年唯一,749,单价60717元/平米
南北通透三居室，满五二类经适房,299,单价33836元/平米
海淀区 牡丹园 花园路3号院  东北朝向大三居 诚意出售,888,单价69522元/平米
前后花园，精装修6+7复式，诚意出售,495,单价26468元/平米
草桥南珠院 正规三居  业主诚意出售,469,单价48789元/平米
精装全明四居室  远离京开 近地铁,409,单价42161元/平米
距离地铁十里河400米，东南向，封闭式小区，仅交契税,610,单价52133元/平米
国贸 双井 富力城D区 全南高层两居室,1150,单价102005元/平米
房子是南北通透的三居室，全明格局。,332,单价34206元/平米
瀛海兴海园3居室跃层，业主诚心售单价2.8万视野采光好,379,单价28463元/平米
满五年唯一商品房，楼龄新，诚心出售。,535,单价51384元/平米
6+7+8复式 满五年唯一 无抵押,330,单价25638元/平米
通州万达商圈，双门入户，下跃户型，诚心出售,430,单价33700元/平米
望京花家地北里  有钥匙  看房随时,430,单价62374元/平米
满五年无原值 东南向不临街 无遮挡 楼层好 户型方正,470,单价64191元/平米
四惠十里堡 爱这城南北通透四居室 原值高 有钥匙,990,单价67283元/平米
房子南北通透 双卫 适合三代人一起住,546,单价42425元/平米
商品房社区   正规三居室  视野开阔,1290,单价109406元/平米
魏公村8号院紧邻北京理工大学正规3居室,865,单价90862元/平米
单价：2.88万/平，不是顶层，户型好，三阳开泰户型,468,单价28854元/平米
南北通透3居室，客厅带落地大阳台,420,单价25676元/平米
马家堡精装大三居两卫诚心出售，很少出现的户型格局,550,单价45884元/平米
南向阳光户型，适合改善住房客户，交易成本低,460,单价58206元/平米
南北通透，客厅，双卧朝南 餐客厅分离 环境优美,949,单价69089元/平米
方舟苑经典三居 东观望京SOHO 南望中国樽 过年房,780,单价54398元/平米
10号楼 中楼层 精装修 南北通透 视野开阔 诚意出售,750,单价53476元/平米
阳光南里 中高层南向正规3居 无遮挡视野采光好,470,单价68614元/平米
宋家庄地铁！！商品房！高楼层！视野无遮挡！,630,单价47887元/平米
东南向复式  落地窗 采光好 紧邻公园,587,单价54824元/平米
潘家园武圣西里 南向双阳台 满五年唯一,328,单价54359元/平米
满五年唯一，高层观景，首付170万，低总价，钥匙房,399,单价41168元/平米
和平里五区 南北向两居室 好楼层 采光棒,650,单价117925元/平米
广安康馨家园 南北通透 中间楼层精装修 无遮挡采光好,385,单价47602元/平米
长滩壹号上叠装修漂亮  1180万,1050,单价58778元/平米
金成府小区  精装修  四居室,1070,单价46263元/平米
北五环内城市别墅，带电梯+车库，地上三层+地下一层,3200,单价81821元/平米
武夷紫荆电梯适合人口多家庭 百万装修,820,单价45004元/平米
满五年，在京名下只有一套住房，采光好,299,单价25486元/平米
满五年 业主家庭一套住房 临近地铁 全明格局,898,单价73946元/平米
电梯洋房精装修，南北通透全明格局，满五年唯一,540,单价36281元/平米
12年建成电梯花园洋房 满五唯一 精装修 带阁楼,349,单价34209元/平米
经典小三居 三面采光 前后无遮挡,330,单价33354元/平米
隆盛园东区  一层带院子  南北通透大三居,315,单价23370元/平米
北坞嘉园带电梯 小区中间位置 在4层 满五唯一,760,单价79673元/平米
08年商品房，电梯房，全朝南两居室，两梯四户,695,单价69072元/平米
此房户型方正，没有浪费面积，业主诚心出售,349,单价52497元/平米
内环公寓楼  双卫  高楼层正冲花园  24小时热水,435,单价39679元/平米
东四环外2011年商品房社区24小时保安,699,单价53629元/平米
北关商务园6号线西潞苑 南北二居 满五年,249,单价28954元/平米
精装修，看房方便，不临街，13年社区,365,单价52285元/平米
满五唯一正规三居室，看房方便业主诚售。,405,单价47850元/平米
别墅区 原生墅 通透大三居 小区内车位充足 停车免费！,525,单价38521元/平米
商品房满五年首套购买契税1.5％，南北双通透,470,单价33094元/平米
此房是南北通透精装复式，小区中间位置，诚心卖,385,单价30614元/平米
双通透明卫户型+小区中间位置+环境优雅配套齐全,490,单价38526元/平米
赵公口桥西马公庄小区南北通透两居室中低层,270,单价49724元/平米
满五唯一+六层板楼带电梯+中间位置+全明格局+直通地库,626,单价68626元/平米
赵公口、刘家窑，南北朝向两居室。店长推荐！！！,328,单价52313元/平米
霸气户型 全景花园不临街 次顶层 毛坯 满五唯一随时看,1430,单价78854元/平米
南北通透，小区中间，观迷宫花园，非常养眼,820,单价57044元/平米
安华西里 满五唯一 南北通透2居室,395,单价68828元/平米
牡丹园地铁10号线精装修4年带电梯东南三居业主诚卖房,965,单价94046元/平米
南北通透，双卧朝南，高楼层，采光好,555,单价47546元/平米
2016年精装修 诚心出售 价格可议,519,单价43920元/平米
南向视野开阔，采光充足，配套设施齐全交通便利,278,单价34720元/平米
装修好，满二年，家庭一套房，楼层高，视野好,680,单价53649元/平米
边三居室 高原值161万 看房方便 自住精装修,318,单价35667元/平米
满五商品房 在京一套 高层采光好  总价低两居室,480,单价56678元/平米
东城精装复式三居，业主换房诚售。,575,单价92266元/平米
宣颐家园 叠拼户型 房本满五年,758,单价34403元/平米
伟业嘉园西里 南北通透 采光好,435,单价22092元/平米
新景家园高层南北三居室，视野好，无遮挡，诚心出售，,875,单价96133元/平米
此房五年唯一住房，四个卧室朝南都带独立卫生间,700,单价24943元/平米
顺驰领海 观湖四居 2017年精装修 可拎包入住,990,单价44288元/平米
电梯大面积平层5居室 小区环境幽静，采光足,530,单价28491元/平米
望京明苑，满五年唯一，精装大3居，带车位，看房随时,720,单价51304元/平米
此房满五唯一 顶层带露台  看房方便,420,单价30132元/平米
客厅两卧室朝南，中式装修，小区中间位置，免费3车位,1620,单价75783元/平米
北京洋房上叠户型，南北通透，带露台，,700,单价36158元/平米
龙湖独栋别墅 满两年 看房方便 业主诚心出售,869,单价30855元/平米
带车位，南北通透复式三居两卫带露台，满五年唯一,410,单价38944元/平米
樱海园高层元宝四居户型  满五年唯一  带产权车位,2650,单价105857元/平米
保利大四居室，4+1户型，精装修，高楼层，高原值,1850,单价110251元/平米
东南朝向 电梯房 公房 满五年 环境优美,1180,单价94514元/平米
此房是水青庭的上叠，带电梯，满五唯一，北入户北花园,1170,单价38846元/平米
满五唯一底层南北通透眼镜房中间户花园60平,585,单价29229元/平米
东南三居室，前后不临街，采光视野无遮挡,778,单价63865元/平米
开发商统一精装，通透性好，带外置阳台,1150,单价71287元/平米
凤凰城二期 南北大三居 视野开阔 装修好 诚意出售,2000,单价81275元/平米
博洛尼全套精致装修，动静分离户型，看房方便,1020,单价44628元/平米
阳光丽景实用四室二厅二卫，业主诚意出售,2050,单价137992元/平米
西山华府~精装眼镜四居室~带车位和储藏间~视野开阔,1480,单价84514元/平米
南北通透 高原值 带空中花园 带车位,1380,单价75559元/平米
美利新世界 南北大3居 满五年唯一 业主自住,500,单价38866元/平米
国贸CBD传奇小区南向带天然气开间，精装出售,332,单价77480元/平米
满五唯一 2009年商品房 东二环 交通便利,420,单价54724元/平米
梧桐苑知秋园纯南三居室房主诚心出售,339,单价37882元/平米
观澳园 买一层 地下附加一层地下室 70年产权,448,单价49021元/平米
南向两居，采光时长长，小区受欢迎户型,689,单价49751元/平米
明珠电梯小高层 正南向全明两居 采光充足,485,单价47883元/平米
金地格林小镇 不临街 大三居 装修很好,765,单价47691元/平米
西向精装一居室LOFT，直观国贸全景，满两年，高原值,563,单价91635元/平米
全南向电梯一居室，楼层好，采光视野不错,306,单价41257元/平米
五环内精装修广安康馨家园大三居随时签约,420,单价45435元/平米
低楼层两居室 南北通透 小区安静 居住舒适,430,单价44171元/平米
商品房 户型好 位置好 出行方便,429,单价44410元/平米
南北通透，主卧朝南带阳台，客厅朝南,480,单价62040元/平米
西罗园 洋桥北里 精装朝南一居室 业主诚意出售方便看,260,单价58559元/平米
南北通透   客厅挑高3.2米  中间位置   带15平露台,490,单价75664元/平米
新天地东南一居室+采光好+视野好+精装修,328,单价49728元/平米
甘露园东西一居室业主诚意出售随时看房,225,单价53470元/平米
首开熙悦睿府书香 两居室 满两年 精装修,329,单价38516元/平米
商品房  满五年 北京一套 南北通透 北侧带露台,440,单价26090元/平米
北洼路28号院低总价大两居，精装修拎包住,697,单价63514元/平米
南北三居室 高楼层 不把边 采光好 位置好,485,单价33721元/平米
bobo自由城 两居室南北通透 楼层低 急售 看房随时,560,单价54768元/平米
南北通透通风好 四室两厅两卫 带大储物间 距史家近。,1150,单价96810元/平米
二环边上南北通透板楼小两居，业主诚意出售,425,单价68077元/平米
康盛园  南向两居室  电梯房,349,单价41273元/平米
中间楼层三居室，满五年唯一，不临街把边，采光视野好,585,单价67646元/平米
大西洋新城，全明格局，通透户型二居室,845,单价91253元/平米
此房为南北通透2居室，楼层适中,287,单价53917元/平米
马家堡 丽水园 南北通透两居室 小区中间位置,649,单价62549元/平米
中粮万科长阳半岛南北通透4居室双卧客厅朝南 双卫,620,单价45452元/平米
满五唯一，有电梯，1999年建成，南北通透客厅有窗户,335,单价62676元/平米
次顶层东南两居室 视野采光好  观景花园和CBD价格可谈,1245,单价90474元/平米
南北通透三居室，高层视野、采光好、观国贸夜景,1125,单价81872元/平米
逸成东苑正规两居室西南朝向光线好业主诚意出售,560,单价74478元/平米
全南两居，给周期，楼间距大，采光无影响,380,单价42832元/平米
手帕口北街南北两居 楼层好 诚心出售,498,单价86564元/平米
中建南向两居   满两年 原值158万   可随时看房,408,单价45776元/平米
东南精装修一居室 满五年唯一 不临街观景层,450,单价57685元/平米
满五年公房，2层楼层好，南北通透，94年的房子,280,单价61811元/平米
芍药居南北通透小三居，中间层不临街，无遮挡,495,单价80896元/平米
全明格局  餐客分离   满五年,439,单价55803元/平米
阳光空间 东南北 三居室 满五年 商品房,990,单价71203元/平米
加州小镇 通透板楼 满五唯一 看房方便,328,单价52363元/平米
随园，精装修，业主自住装修，顶层带阁楼,355,单价39723元/平米
南北通透，两居室，1997年楼 中间楼层,278,单价39920元/平米
一层有院子，南北通透，产权清晰满五年，配套成熟。,1060,单价74870元/平米
万科紫苑南北三居，层高3米，中间位置，得房率100%,765,单价67100元/平米
正规两居室 南北通透 落地飘窗 交通方便,239,单价28436元/平米
满五年公房 中间层 带电梯 西南向 随时看房,345,单价44666元/平米
此房满五唯一， 低总价精装修，配套齐全，适合刚需.,310,单价52605元/平米
巴克 三居 只有契税 精装修 5.6米挑高 不临街,549,单价37836元/平米
东西通透 全明户型 满五唯一 精装修,289,单价32443元/平米
上海沙龙南北通透两居室  户型方正  满五年唯一住房,468,单价54425元/平米
南北通透两居室 靠谱出售 看房随时,405,单价46376元/平米
惠新西街南北通透两居+标准客厅95年房龄高层带电梯,448,单价67869元/平米
濠景阁院内 南北通透大三居 可观龙潭湖 满五年唯一,770,单价61853元/平米
满五年三居室，不临街，客厅双卧朝南,685,单价46590元/平米
万润风景 带车位 南北两居室 精装修,589,单价65928元/平米
满五年唯一 经典三居室 价格可谈,530,单价43824元/平米
石园北区正规三居室两个卫生间，南北通透,365,单价36899元/平米
正规2居室，看房随时！！业主诚心出售,305,单价42221元/平米
满五唯一 正南北通透三居室 带一个储物间 两梯三户,999,单价57736元/平米
全南观景大三居，满五唯一，紧邻地铁10号线,580,单价49696元/平米
中间楼层钢混结构 近地铁6号线十里堡站满5唯一,325,单价60703元/平米
店长推荐南北双通透精装修拎包入住业主诚意出售,430,单价37114元/平米
北潞园南北通透两居室 中间楼层 看房方便,227,单价24472元/平米
灯市口西街 低楼层 满五年唯一 出门就是公园,640,单价104286元/平米
一层，南北通透，1998年建成，楼龄新,243,单价35116元/平米
西三区南北通透四居室，双明卫格局！！中间景观层！,503,单价28528元/平米
大山子低楼层 满五年唯一两居 采光好无遮挡,319,单价48904元/平米
此房板楼，南北通透，无遮挡，采光好，小区中间位置。,349,单价59669元/平米
中关村北区 南北通透大两居 双阳台,700,单价100996元/平米
东城区永定门外 明厨明卫两居 交通方便,386,单价58932元/平米
精装修  全明格局   三居室 看房随时,779,单价56274元/平米
富力城D区婚房装修两居室，带双卫生间，观国贸景观,999,单价90885元/平米
房子满五年唯一，商业部央产，南北通透，前后不临街,788,单价115374元/平米
首付152万 商满5唯一，双明卫大两居，东西通透,395,单价32067元/平米
南北通透三居2卫 看房随时 近地铁,699,单价59218元/平米
康盛园 带电梯 三居 满五年家庭名下暂无其他住房,475,单价42358元/平米
南北通透，中间楼层电梯房，视野采光好,578,单价52685元/平米
南二环蒲黄榆二里小区 全南向两居室 业主诚心出售,290,单价58175元/平米
此房商品房满五年唯一，南北通透格局，楼层好,556,单价38944元/平米
西四环 五棵松商圈 五一 中间楼层 南北通透 小三居,554,单价95353元/平米
视野开阔 采光充足 配套设施齐全,195,单价28364元/平米
柏林四期南北婚房装修两居室  满五年唯一住房,528,单价55874元/平米
南北通透三居室，明厨明卫，中间楼层,420,单价45376元/平米
北城根小区 南北通透两居室 满五年,230,单价33789元/平米
方正户型，改造空间大，业主自住，精装修，可拎包入住,449,单价56685元/平米
洋桥，木樨园 2006年商品房社区 精装修 电梯两居室,529,单价61362元/平米
优质社区，成熟物业，业主自住，放心交易,354,单价47327元/平米
三合南里急售2居随时看房，全明格局,268,单价36753元/平米
诗景长安 南向一居室 2012年建成,398,单价57723元/平米
亦庄第二生活区 融科南向1居 精装 无遮挡低密度社区,255,单价46213元/平米
南四环板楼电梯南向一居 采光好业主诚心卖,268,单价39343元/平米
精装一居 全明格局 总价低 全南向 采光好,260,单价68656元/平米
满五年唯一 全南向采光好 看房方便,240,单价61507元/平米
马赛公馆，南北2居，精装，满五唯一,330,单价40918元/平米
满五年 南北通透 精装 楼层高 视野好,388,单价47526元/平米
西直门展览路德宝新园，低总价精装1居出售,459,单价109809元/平米
宏城花园两居室  精装修 通风性好,346,单价38552元/平米
劲松农光东里 南北向两居 看房方便,275,单价47373元/平米
满五年唯一，高层可以看公园，350米地铁,550,单价51407元/平米
北街家园八区高楼层开间，满五唯一,187,单价54377元/平米
7号线垡头站+高层采光+满五年唯一,233,单价47963元/平米
东区国际 正规三居室 看房方便 采光好 观景好,950,单价55227元/平米
东城区 新永外文化用品商城 全明格局视野宽阔诚心出售,675,单价61114元/平米
少见的五六层大四居复式 全明格局,900,单价57823元/平米
美景全明小三居，总价低，税费少,645,单价56844元/平米
星河城 南北通透 平层三居 精装修可直接入住,818,单价61722元/平米
金蝉南里 精装修两居 满五年唯一 视野开阔景观房,450,单价52174元/平米
昊天温泉家园 低楼层  满5年 南北通透 全明格局,185,单价23227元/平米
精装修 高楼层 采光好 大客厅,435,单价56782元/平米
丰台 石榴庄 大红门 裕隆园 大三居 户型方正,585,单价42636元/平米
满五唯一  南北通透 果园地铁（高德地图769米）,298,单价34842元/平米
满五年唯一客厅朝南带阳台厨房朝南,757,单价68396元/平米
满五唯一商品房 精装修 带车位,450,单价55853元/平米
雍景双庐 距离西黄村站700米 满五年唯一商品房,450,单价45561元/平米
二环外 蒲黄榆商圈 1层大3居 明厨明卫 精装 小区里,458,单价62483元/平米
朝阳门内大街 南北通透全明格局三居室 楼道干净整洁,610,单价93230元/平米
板楼 南北通透 2010年社区 满五年唯一,1230,单价90375元/平米
西南两居，中楼层，视野好，配套齐全,398,单价45033元/平米
北亚花园，一层带花园，南北通透两居,305,单价37757元/平米
莲香园板楼南北向三居室 明厨明卫 户型方正,685,单价53487元/平米
恩济里南北通透两居楼层2层朝向好不临街,490,单价85515元/平米
东里带电梯西南向两居室 诚心出售,312,单价49548元/平米
南北三居 满五唯一 一梯两户矮板楼 全明格局,780,单价59858元/平米
西山洋房 三居室 6层板楼 带电梯,578,单价66103元/平米
六合园新华社正规三居，客厅25平，满五年唯一商品房,446,单价48680元/平米
带燃气小户型、还有明卫、诚意出售,398,单价85666元/平米
马家堡大红门10号线角门东地铁 正规两居复式 格局方正,488,单价43529元/平米
为你而选为你为家  十号线石榴庄,248,单价53925元/平米
绿城百合公寓满五唯一全南向一居室带电梯出行方便,203,单价30651元/平米
东西通透1居室，无电梯，低楼层,256,单价45715元/平米
后现代城低楼层开间出售，装修保持的很好。,295,单价58347元/平米
房本满五年唯一，南北通透，集中供暖。,390,单价36658元/平米
北街家园一区 电梯小洋房 三居室 南北通透,326,单价41131元/平米
懿品阁开间，业主诚意出售，看房方便。,336,单价69094元/平米
满五唯一，小区中间位置，很安静，业主诚意出售,730,单价54699元/平米
新龙城带电梯 两居两卫 南北双通透  满五年唯一,465,单价45557元/平米
马家堡 司达小区 正规三居室 诚心出售,368,单价44311元/平米
莲葩园西南三居，总价低，满五唯一，高楼层，视野好,609,单价44234元/平米
首创伊林郡南向两居 看房随时有钥匙 业主诚心出售,267,单价36367元/平米
新龙城，带电梯，落地窗，南北通透两居室,498,单价48331元/平米
GOGO新世代双轨地铁高楼层采光视野无遮挡,276,单价59496元/平米
公主坟翠微 标准三居室客厅带明窗户型 看房方便带装修,650,单价81149元/平米
店长推荐 满五年业主名下唯一住房  装修好基本没住,330,单价35576元/平米
此房满五唯一视野好，采光充足，南北通透,266,单价28190元/平米
电梯 9+10复式 全南格局带10平露台 地暖 南向3居室,318,单价26520元/平米
地段好四环边 精装修 全 南向两居室 户型好 采光好,316,单价43768元/平米
带电梯，满五唯一，南北通透，六里桥东地铁,545,单价63299元/平米
东城区，二环内，龙潭北里全南向两居，满五年家庭一套,515,单价78327元/平米
劲松华腾园  满五唯一   视野开阔 光线好,758,单价57560元/平米
2013年电梯房 南北通透3居 楼前没有遮挡视野好,320,单价31873元/平米
店长推荐大客厅通透大两居，采光足，视野好,320,单价43687元/平米
道家园1996年钢混高层三居诚意出售,430,单价55320元/平米
绿城百合公寓带电梯三居室，户型方正，业主诚意出售,365,单价27197元/平米
7月8号契税票满五年 小三居 精装修 诚意出售 看房随时,379,单价43260元/平米
宏嘉丽园，改善居家3居，满5年唯一商品房，业主诚售,952,单价77317元/平米
地铁站满五年唯一板楼南北通透户型,562,单价56083元/平米
地铁旁 全南正规两居 精装修 价格可谈 着急出售,365,单价42217元/平米
南北通透，电梯高层大三居，商品房满五年唯一,540,单价36247元/平米
南北通透，满五唯一，高楼层，视野好，通风好采光棒,629,单价65209元/平米
双裕花园西区，1+2复式，一层带90平院，看房方便,660,单价40105元/平米
万科紫苑  南北通透 总高九层 一梯两户 小三居,610,单价66938元/平米
南北通透格局，三居室，低楼层，上下方便，配套完善,202,单价15527元/平米
南北通透全明格局四居室，北向观景视野开阔,980,单价41189元/平米
满五年精装修南北两居室,户型无改动,293,单价36967元/平米
金地精装三居室 前后采光无遮挡 业主精装自住,369,单价42317元/平米
天鑫家园，商品房，南北朝向，两居室,385,单价44238元/平米
华威北里，明厅三居，南北通透，非顶层，满五唯一,448,单价61811元/平米
万年花城二期 精装南北通透三居 交通便利 看房方便,835,单价66891元/平米
东二环富力城  南北通透两居室  税费少，总价低,880,单价85379元/平米
户型方正，正规小两居，满五家庭名下唯一住房。,475,单价69182元/平米
南北通透 正规大三居 有电梯 大产权 靠谱签约,429,单价26384元/平米
温泉花园 错层两居室两卫 满五唯一看房有钥匙,275,单价26741元/平米
融科香雪兰溪  满五唯一 看房随时 洋房 大三居有电梯,450,单价32015元/平米
南北通透三居室，看房有钥匙，前方无遮挡采光好,498,单价52333元/平米
芍药居 空军部队的房子 临近地铁 校区管理好 满五唯一,935,单价73173元/平米
房山长阳 南北一层 带院 两居室 业主诚心出售！,289,单价38730元/平米
满五唯一，正规三居，业主诚意卖房，接受换房客户,605,单价55056元/平米
朗琴园 板楼一梯两户 客厅落地窗对小区花园,1420,单价99685元/平米
定福庄西街全南两居  满五年公房  低楼层,320,单价49605元/平米
2000年商品房社区，信恒大厦两居室，满五唯一。,808,单价66051元/平米
精装 满五年南北通透 主卧带阳台三居 看房方便,420,单价46703元/平米
南湖佳苑南北三居室 小区安静 带车位 有钥匙,990,单价71859元/平米
此房为南北通透三居室，满五唯一，独立院落,378,单价31422元/平米
望兴居板楼，南北通透两居室，中间层，采光好。,655,单价57136元/平米
满五年商品房，明厨明卫，南北通透，电梯洋房,412,单价44652元/平米
南北大三居，双卧朝南，客厅朝南，大面宽。中间楼层。,499,单价36686元/平米
此房满二 南北通透 看房方便 三居室,402,单价32876元/平米
一层带花园，满五唯一，南北通透户型。,321,单价42800元/平米
精装修一层带花园，南北通透南侧花园和社区花园相连,519,单价36817元/平米
顺驰领海 西南向 二居室 采光好 位置好 业主诚意出售,420,单价40327元/平米
★★★★★店长推荐优质房源 全南 板楼 采光好,360,单价51821元/平米
经适房， 正规三居室，南北通透，满五年唯一,465,单价40478元/平米
满五唯一，一天未住，高层观湖景，带车位,1600,单价82487元/平米
北航南门 双南大两居 落地飘窗 税费低 诚心出售,1060,单价90949元/平米
八里庄南里，带电梯，双南向，满五唯一,355,单价53328元/平米
海淀清河8号线永泰庄地铁东500米大两居室,556,单价50041元/平米
韩村河西小区 南北向 两居室 二层 满五唯一,138,单价16716元/平米
满五年公房，正规南北朝向两居室，业主诚意出售,350,单价52522元/平米
合生住宅大三居，南北通透，次新房，高楼层边户！,450,单价28926元/平米
链家聚焦 满五年唯一，明厨明卫，西南北通透，双阳台,805,单价55190元/平米
惠新里军休所南北通透三居室，正规客厅，采光无遮挡,635,单价84397元/平米
南4环 美利新世界 南北3居 双卫 满五年唯一,559,单价43047元/平米
潘家园桥东 建业苑低楼层 南北三居室,542,单价61271元/平米
首开优质三居室 南北通透 一梯两户,610,单价64970元/平米
主力三居、经典户型、南北通透、正对花园，明厨明卫,2080,单价109515元/平米
万柳园小区南北通透三居室 户型方正 看房有钥匙,398,单价53302元/平米
智汇雅苑 南北两居室 满二年  业主诚心出售,313,单价34578元/平米
西城区二环里低总价两居室，已购公房,435,单价86156元/平米
